VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
100514,"J-LYN SHOE STYLE MARKETING",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES"
100178,"JMS INTERNATIONAL INCORPORATED",OUTRIGHT,"STORAGE AND ORGANIZER,FURNITURE & FIXTURES,KITCHENWARE,TABLEWARE,DECOR AND ACCESSORIES,HARDWARE"
100384,"JNL88 MARKETING",OUTRIGHT,"SNACKS,WATSONS"
100120,"JNT GARMENTS",OUTRIGHT,"BABIES' WEAR"
100441,"JO-ANN & LYN TRADING",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES"
100699,"JOE & SUSAN FOOD PROD",OUTRIGHT,SNACKS
100571,"JOE LUIS GARMENT MANUFACTURING",OUTRIGHT,"SMART BUY"
100616,"JOHANSEN WORLD GROUP CORP",OUTRIGHT,"OUR HOME"
100443,"JOHN HENRY ENTERPRISES",OUTRIGHT,"MEN'S ACCESSORIES"
104074,"JOHN MICHAEL SALCEDO RTW COLLECTION","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
100601,"JOHN N' MICO FOOD PRODUCTS",OUTRIGHT,SNACKS
100797,"JOHN SUES FOOTWEAR",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,BAGS,LUGGAGE,KIDS' SHOES"
100426,"JOHNSON & JOHNSON PTE. LTD.",OUTRIGHT,"BABIES ACCS & FURN,WATSONS"
104114,"JOINT VENTURE SOUND LIGHT ENTER.CONCEPTS INC","STORE CONSIGNOR",APPLIANCE
100528,"JOJO'S FOOD PRODUCTS INC",OUTRIGHT,"KULTURA,SNACKS"
100235,"JOLLY PLASTIC MOLDING CORP",OUTRIGHT,"STORAGE AND ORGANIZER,HARDWARE"
104029,"JOLLYCOM FRAGRANCES MFG","STORE CONSIGNOR",WATSONS
100615,"JONERS 888 CORPORATION",OUTRIGHT,SNACKS
104131,"JONIXXES CORP","STORE CONSIGNOR",TOYS
104128,"JOPIE-FUSSY TRADING","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
100537,"JOSANA GARMENT",OUTRIGHT,"KIDS' WEAR - GIRLS,WOMEN'S WEAR 3"
100625,"JOSEPHINE JANEO SHOE SHOP",OUTRIGHT,"WOMEN'S SHOES"
100606,"JOSHNNEN GARMENTS INC",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,GIRLS TEENS' WEAR,BOYS TEENS' WEAR,WOMEN'S WEAR 3"
100418,"JOVASH INTERNATIONAL INC",OUTRIGHT,WATSONS
100640,"JOVIJAY FOOD PRODUCTS",OUTRIGHT,SNACKS
104137,"JOYTIS INC.","STORE CONSIGNOR","KIDS' ACCESSORIES,CHARACTER SHOP,KIDS' ACCESSORIES DS"
100221,"JQL ENTERPRISES INC",OUTRIGHT,WATSONS
104144,"JRA2 STEEL INDUSTRIES, INC.","STORE CONSIGNOR",HARDWARE
100665,"JRP GARMENTS INC.",OUTRIGHT,"KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS"
100502,"JS-8 INT'L., CORPORATION",OUTRIGHT,"HARDWARE,SNACKS"
100108,"JSIMPS INC",OUTRIGHT,WATSONS
104108,"JSK108 INCORPORATED","STORE CONSIGNOR","LINENS AND ACCESSORIES,CRATE AND BARREL"
104119,"JT COUTURE MARKETING INC.","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
104125,"JT HOME ACCENTS INC","STORE CONSIGNOR",HARDWARE
100660,"JUD PRODUCTS PHILIPPINES INC.",OUTRIGHT,KULTURA
100500,"JULIE ANNE'S HANDICRAFT",OUTRIGHT,KULTURA
104107,"JUSTIN CARIEL FASHION","STORE CONSIGNOR",KULTURA
100631,"JUSTRIGHT PHARMACEUTICALS",OUTRIGHT,WATSONS
114024,"K & E INDUSTRIES INCORPORATED","STORE CONSIGNOR","WOMEN'S WEAR 3,WOMEN'S WEAR 3 DS"
110312,"K M HOLDINGS INC",OUTRIGHT,WATSONS
110313,"K SCHMIDT TRADING",OUTRIGHT,KULTURA
110247,"KABALIKAT SA PAG-UNLAD MULTI-PURPOSECOOPERATIVE",OUTRIGHT,KULTURA
110234,"KAIBIGAN ERMITA OUTREACH FOUNDATIONINCORPORATED",OUTRIGHT,KULTURA
114006,"KALINGA ETHNIC HANDWOVEN & ANTIQUES","STORE CONSIGNOR",KULTURA
110288,"KALMY CO",OUTRIGHT,"LINENS AND ACCESSORIES,GUAM ISLAND"
114048,"KALUXE INTERNATIONAL CORPORATION","STORE CONSIGNOR","DECOR AND ACCESSORIES,CRATE AND BARREL"
110294,"KAPE MARIA FOOD AND PACKAGING, INC.",OUTRIGHT,KULTURA
114105,"KAPFER & RIVERA UNITED INC","STORE CONSIGNOR",KULTURA
110279,"KAPPER INDUSTRIES CORPORATION",OUTRIGHT,HARDWARE
110273,"KAREN BLOOM'S SHOPPE",OUTRIGHT,KULTURA
110301,"KATSPARKLES FASHION COLLECTIVE INC.",OUTRIGHT,"KIDS' ACCESSORIES,TOYS"
110271,"KAUFMANN PHARMA INC",OUTRIGHT,WATSONS
114113,"KAWAYAN LIFESTYLE ACCESSORIES","STORE CONSIGNOR",KULTURA
110293,"KAYE N REN SHOES CORPORATION",OUTRIGHT,"KIDS' SHOES"
114115,"KAYPEE TRADING","STORE CONSIGNOR","BABIES ACCS & FURN"
110315,"KAYUMANGGI ORGANIC",OUTRIGHT,KULTURA
110164,"KCNC ENTERPRISES",OUTRIGHT,HARDWARE
110292,"KEA INTERNATIONAL TRADING",OUTRIGHT,KULTURA
110227,"KELKIMCO CORPORATION",OUTRIGHT,"MEN'S WEAR,MEN'S WEAR PLUS,MW INSTITUTIONAL SALES"
110416,"KENDA INTERNATIONAL INC",OUTRIGHT,"SNACKS,WATSONS"
110278,"KENLEEN INTERNATIONAL DISTRIBUTION INC",OUTRIGHT,WATSONS
114102,"KENSONIC INC","STORE CONSIGNOR",APPLIANCE
114103,"KEYSQUARE INC","STORE CONSIGNOR",WATSONS
114104,"KEYWEST INTERNATIONALE SALES","STORE CONSIGNOR","BABIES ACCS & FURN,TOYS"
110289,"KGDM ENTERPRISES",OUTRIGHT,"KIDS' ACCESSORIES"
114072,"KHAI PEARL & JEWELRY SHOP","STORE CONSIGNOR",KULTURA
110202,"KHANDI TRADING",OUTRIGHT,"KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BAGS"
110079,"KHOROS ENTERPRISE INC",OUTRIGHT,"KULTURA,SNACKS,GUAM ISLAND"
114092,"KICULO CRAFTS","STORE CONSIGNOR",KULTURA
110121,"KIDS ON LINE CHILDREN'S WEAR",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR"
114003,"KIDS' STUFF IDEAS INC","STORE CONSIGNOR","CHARACTER SHOP"
110263,"KIDS STUFF MANUFACTURING INC",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR"
110275,"KIHON CLOTHING LINE INC",OUTRIGHT,"MEN'S WEAR"
110276,"KILUSAN-MAKESHIFT MANILA INC.",OUTRIGHT,"KULTURA,GUAM ISLAND"
110408,"KIM ROSE SHOE SHOP",OUTRIGHT,"WOMEN'S SHOES"
110038,"KIMBERLY-CLARK PHILIPPINES INC",OUTRIGHT,"BABIES ACCS & FURN,WATSONS"
110251,"KIMSUNN HANDICRAFT MANUFACTURER",OUTRIGHT,"WOMEN'S ACCESSORIES,BAGS"
110050,"KINAH GARMENTS ENTERPRISES",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,SURPLUS SHOP,SMART BUY"
110111,"KINGFEET TRADING LTD CO",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
114008,"KINGFLUTE PHILIPPINES INC","STORE CONSIGNOR",KULTURA
114106,"KINGSTON BUILDERS SUPPLY","STORE CONSIGNOR",HARDWARE
114053,"KINGSWARE MARKETING INCORPORATED","STORE CONSIGNOR",KITCHENWARE
110314,"KINPO ELECTRONICS (PHILIPPINES), INC.",OUTRIGHT,STATIONERY
110165,"KIPCOL INTERNATIONAL CORPORATION",OUTRIGHT,APPLIANCE
110280,"KISH-ANDRE ENTERPRISES",OUTRIGHT,"MEN'S SHOES"
110264,"KISHNO TRADEWARES",OUTRIGHT,"KITCHENWARE,TABLEWARE,HARDWARE"
110236,"KIZSIS APPAREL CORP",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS"
110482,"KJP TRADING",OUTRIGHT,"MEN'S ACCESSORIES,HARDWARE"
110287,"KLASSY COLLECTIONS AND DESIGNS CO",OUTRIGHT,KULTURA
114112,"K-LUXE GARMENT INDUSTRIES","STORE CONSIGNOR","BABIES ACCS & FURN,TOYS"
110311,"KMMONO, INC.",OUTRIGHT,KULTURA
110118,"KNOTSBERRY FARM MFG. CO., INC.",OUTRIGHT,SNACKS
110238,"KOHL INDUSTRIES CORPORATION",OUTRIGHT,"SURPLUS SHOP,HARDWARE,LOBBY,WATSONS"
110466,"KOLIN PHILS. INTL. INC.",OUTRIGHT,APPLIANCE
110060,"KOPEZ MANUFACTURING INCORPORATED",OUTRIGHT,HARDWARE
110246,"KOPPEL, INC.",OUTRIGHT,APPLIANCE
110213,"KRG BIOMED ENTERPRISES",OUTRIGHT,WATSONS
110044,"KROMOPEAK INNOVATIONS INC",OUTRIGHT,SNACKS
110317,"KRYSJAZ TRADING",OUTRIGHT,KULTURA
114091,"KULAS IDEAS & CREATIONS INC","STORE CONSIGNOR","MEN'S WEAR,KULTURA,MEN'S WEAR DS"
110253,"KURE CLOTHING COLLECTION INC",OUTRIGHT,"WOMEN'S WEAR 3,SMART BUY"
110073,"KURVES & ANGLES, INC.",OUTRIGHT,"STORAGE AND ORGANIZER,KITCHENWARE,TABLEWARE,HARDWARE,STATIONERY,WATSONS"
110272,"KYLEJET RUBBER MANUFACTURING",OUTRIGHT,HARDWARE
120944,"L & Y GARMENTS MANUFACTURING CORP.",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,WOMEN'S ACCESSORIES,KULTURA"
124155,"L BEAUTY LUXURY ASIA INC.","STORE CONSIGNOR",WATSONS
124109,"L.A. KUSTOM CORPORATION","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
120975,"L.P.M. SAN INC.",OUTRIGHT,HARDWARE
120915,"LA CARLOTA FOOD ENTERPRISE",OUTRIGHT,SNACKS
124134,"LA PLAYA INTERNATIONAL MERCHANDISE CORP","STORE CONSIGNOR","WOMEN'S WEAR 2,WOMEN'S WEAR 2 DS"
120845,"LA UNION GLOBAL PRIME ENTERPRISES CO",OUTRIGHT,"KULTURA,PET EXPRESS"
124144,"LAB ART TRADING","STORE CONSIGNOR",KULTURA
120579,"LACIPORT GARMENTS MANUFACTURING",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,TOYS"
120501,"LALAINE'S  CAPS & BAGS",OUTRIGHT,"BABIES' WEAR,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
120774,"LAMOIYAN CORP",OUTRIGHT,WATSONS
120854,"LAMPARA TRENDS INC",OUTRIGHT,"KULTURA,DECOR AND ACCESSORIES"
124117,"LANCASTER COLORS INTL INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,KIDS' WEAR - GIRLS DS"
120524,"LANI'S RTW",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,WOMEN'S WEAR 3"
120834,"LARA FAMILY SHOE CORP",OUTRIGHT,BAGS
120908,"LARSON MARKETING",OUTRIGHT,STATIONERY
120966,"LBR PREMIERE 888 CORPORATION",OUTRIGHT,WATSONS
124115,"LC STAR POWER VENTURES INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
124162,"LCCO CRISPFOOD SERVICES","STORE CONSIGNOR",SNACKS
124135,"LCR MOSAIC HOUSE OF DECOR","STORE CONSIGNOR",KULTURA
124073,"LE BADO FASHION INDUSTRY INCORPORATED","STORE CONSIGNOR","KIDS' WEAR - GIRLS,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,KIDS' WEAR - GIRLS DS,BOYS' TEEN WEAR DS,KIDS' WEAR - BOYS DS"
124147,"LE DONNE BOLZANO SHOE CORP","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
120961,"LE FRANK INGREDIENTS PHILS. INC.",OUTRIGHT,"PET EXPRESS"
120842,"LE MODE FASHION",OUTRIGHT,"MEN'S WEAR,LINENS AND ACCESSORIES"
124082,"LE VEC COLLECZIONES INC","STORE CONSIGNOR","KIDS' ACCESSORIES,KIDS' ACCESSORIES DS"
120065,"LEGACY ENTERPRISES CORPORATION",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS"
124116,"LEGACY UNLIMITED INC","STORE CONSIGNOR","STORAGE AND ORGANIZER,OUR HOME,FURNITURE & FIXTURES,KITCHENWARE,TABLEWARE,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,CRATE AND BARREL"
120974,"LEHAUSKRAFT FURNITURE CORPORATION",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
120839,"LEI AND VIN SHOES",OUTRIGHT,"WOMEN'S SHOES"
124143,"LEICESTER CORP","STORE CONSIGNOR",APPLIANCE
124156,"LEMON MYRTLE INDUSTRIES CORP.","STORE CONSIGNOR","BABIES ACCS & FURN"
120838,"LEMON TREE COLLECTION",OUTRIGHT,"WOMEN'S WEAR 1,WOMEN'S WEAR 3,SMART BUY"
120041,"LENA'S REPACKING & GENERAL MERCHANDISING",OUTRIGHT,SNACKS
120843,"LENOTECH CORPORATION",OUTRIGHT,APPLIANCE
124070,"LEPANTO CERAMICS INC","STORE CONSIGNOR",HARDWARE
120079,"LESLIE CORPORATION",OUTRIGHT,SNACKS
124091,"LEVANT GROUPE ASIA PACIFIC CORP","STORE CONSIGNOR","MEN'S WEAR,MEN'S ACCESSORIES,MEN'S WEAR DS,MEN'S ACCESSORIES DS"
120083,"LEVI STRAUSS (PHIL) INC",OUTRIGHT,"SIGNATURE LINES"
124058,"LEX SERVICES INC","STORE CONSIGNOR",APPLIANCE
120705,"LEXAN INDUSTRIAL CORPORATION",OUTRIGHT,"STORAGE AND ORGANIZER,TABLEWARE,HARDWARE"
124055,"LEXLYN TRADING","STORE CONSIGNOR","DECOR AND ACCESSORIES,CRATE AND BARREL"
120649,"LEXUS GARMENTS SERVICES INC",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,WOMEN'S WEAR 3,MEN'S WEAR PLUS"
120940,"LEXUS INTERIOR SOLUTION CORPORATION",OUTRIGHT,"BABIES ACCS & FURN"
090130,"LF (PHILIPPINES) INC",OUTRIGHT,"TOYS,SNACKS,WATSONS"
120938,"LIAMUS CORPORATION",OUTRIGHT,"GIRLS TEENS' WEAR"
124148,"LIBELLULA INC","STORE CONSIGNOR",KULTURA
120716,"LIFE PROLONG NATURAL SUPPLEMENTS INC",OUTRIGHT,WATSONS
124095,"LIFESTYLE MAKERS INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' ACCESSORIES,LUGGAGE,KIDS' WEAR - GIRLS DS,BABIES' WEAR DS,KIDS' ACCESSORIES DS,LUGGAGE DS"
120822,"LIFEWAY FASHION",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,KIDS' WEAR - BOYS,WOMEN'S ACCESSORIES"
124157,"LIGHTFORCE CORPORATION","STORE CONSIGNOR","DECOR AND ACCESSORIES,HARDWARE,CRATE AND BARREL"
120884,"LI'L MJ GARMENT",OUTRIGHT,"BABIES' WEAR"
124152,"LILY AND TUCKER RETAIL INC.","STORE CONSIGNOR","KIDS' ACCESSORIES,KIDS' ACCESSORIES DS"
124161,"LINEA ETNIKA INC.","STORE CONSIGNOR",KULTURA
120878,"LINEA VESPACCI INTL INC",OUTRIGHT,"DECOR AND ACCESSORIES,HARDWARE"
124133,"LINENSDIRECT INC","STORE CONSIGNOR","OUR HOME,LINENS AND ACCESSORIES,CRATE AND BARREL"
120826,"LINIX TRADING INTERNATIONAL",OUTRIGHT,SNACKS
120824,"LINK IMPORT EXPORT ENT INC",OUTRIGHT,SNACKS
124160,"LIPI ENTERPRISES","STORE CONSIGNOR",KULTURA
120851,"LIRA NOVELTIES CRAFTS",OUTRIGHT,"KULTURA,GUAM ISLAND"
120866,"LIRASHEN FASHION & ACCESSORIES",OUTRIGHT,"WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
124025,"LITE TECH LIGHTING CENTER INC","STORE CONSIGNOR",HARDWARE
124365,"LITTLE ANGELS INC.","STORE CONSIGNOR",WATSONS
120894,"LITTLE FELLOWS ENTERPRISE",OUTRIGHT,"KIDS' ACCESSORIES,GUAM ISLAND"
120963,"LITTMAN DRUG CORPORATION",OUTRIGHT,WATSONS
120893,"LIVEWELL NUTRACEUTICALS INC",OUTRIGHT,WATSONS
120121,"LIWAYWAY MARKETING CORPORATION",OUTRIGHT,"TOYS,SNACKS,WATSONS"
120947,"LL & LANCE MULTI-PRODUCTS INC.",OUTRIGHT,SNACKS
120911,"LO-AR PHARMACEUTICAL CO INC",OUTRIGHT,WATSONS
120698,"LOCHI MARKETING CORPORATION",OUTRIGHT,"KITCHENWARE,WATSONS"
120228,"LOLA ABON'S DURIAN CANDIES INC",OUTRIGHT,"KULTURA,SNACKS"
124123,"LOLANE MARKETING INC","STORE CONSIGNOR",WATSONS
120948,"LORA MARKETING",OUTRIGHT,"KULTURA,STATIONERY"
124049,"LORD SHIVA CORP","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
120294,"LORENZO C. REYES LABORATORY INC",OUTRIGHT,WATSONS
120687,"LOS BANOS FOLIA TROPICA",OUTRIGHT,HARDWARE
120873,"LOTTE CONFECTIONERY PILIPINASCORPORATION",OUTRIGHT,"SNACKS,WATSONS"
120906,"LOUDBASSTARD INC",OUTRIGHT,KULTURA
120634,"LOUIE'S INTRICATED ARTS & CRAFTS",OUTRIGHT,"KULTURA,GUAM ISLAND"
120741,"LOUVELLE TRADING",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,KULTURA,WOMEN'S WEAR 3"
120877,"LUCAOKAS BAG MANUFACTURING AND SALES",OUTRIGHT,BAGS
124065,"LUCAS WORKS CORPORATION","STORE CONSIGNOR","OUR HOME,DECOR AND ACCESSORIES,HARDWARE"
120844,"LUCILL MEGATRADE CORPORATION",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BOYS TEENS' WEAR,BAGS,WOMEN'S WEAR 3"
120936,"LUCKY AVENUE MARKETING",OUTRIGHT,"SMART BUY,GUAM ISLAND"
120703,"LUCKY BLUE DESIGN CORP",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
120955,"LUCKY FORTUNE FOODS CORP",OUTRIGHT,SNACKS
120899,"LUCKY9 TRADING CORP",OUTRIGHT,"MEN'S ACCESSORIES,KIDS' ACCESSORIES"
124122,"LUCKYDOG UNLIMITED INC.","STORE CONSIGNOR","PET EXPRESS"
120997,"LUI LAURORA TRADING",OUTRIGHT,"SURPLUS SHOP,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
124149,"LUMAD PILIPINO SOUVENIR PRODUCTS","STORE CONSIGNOR",KULTURA
124169,"LUNAS LIVING OILS PHILIPPINES INC.","STORE CONSIGNOR",KULTURA
120864,"LUSONG TRADING",OUTRIGHT,STATIONERY
120970,"LUXCESSORIES CORPORATION",OUTRIGHT,BAGS
124150,"LUXE GLOBAL ELEMENTS INC","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WOMEN'S ACCESSORIES DS"
120865,"LUXENBERG MARKETING INC",OUTRIGHT,"STORAGE AND ORGANIZER,TABLEWARE,DECOR AND ACCESSORIES,HARDWARE"
124125,"LUXLIVING DIRECT INC","STORE CONSIGNOR","OUR HOME"
120883,"LUZELLYN ENTERPRISES",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
124159,"LXRY LEISURE INC.","STORE CONSIGNOR","WOMEN'S WEAR 2,WOMEN'S WEAR 2 DS"
124053,"LYNCOR INC","STORE CONSIGNOR","WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 1 DS,KIDS' WEAR - GIRLS DS,GIRLS' TEEN WEAR DS"
120757,"LYNREEN TRADING",OUTRIGHT,"WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
134290,"M & W DISTRIBUTING CO INC","STORE CONSIGNOR",TOYS
240497,"M.B. GARMENTS MANUFACTURING INC.",OUTRIGHT,"MEN'S WEAR,BABIES' WEAR,GUAM ISLAND"
130010,"M.C. CASAS R.T.W.",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,WOMEN'S WEAR 2,BABIES ACCS & FURN,KULTURA,LINENS AND ACCESSORIES,WOMEN'S WEAR 3"
240418,"M.G. NONAN CREATIONS",OUTRIGHT,"WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,KULTURA"
130133,"M.L. AMANI INC",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,FURNITURE & FIXTURES,KITCHENWARE,HARDWARE,MW INSTITUTIONAL SALES"
134233,"M2 FASHIONS INTERNATIONAL INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
240652,"MAB CLOTHING INDUSTRIES INC",OUTRIGHT,"MEN'S WEAR"
240570,"MABELLE'S ARTS AND GENERAL MERCHANDISE",OUTRIGHT,"DECOR AND ACCESSORIES"
130022,"MABUHAY EDUCATIONAL CENTER INC",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES,TOYS,STATIONERY,CHARACTER SHOP"
240520,"MAC TYCOON MARKETING - BRANCH",OUTRIGHT,WATSONS
134299,"MACEY'S BEAUTY ESSENTIALS","STORE CONSIGNOR",KULTURA
240464,"MACKLINK ENTERPRISES",OUTRIGHT,WATSONS
240588,"MACPAPER CORPORATION",OUTRIGHT,STATIONERY
130462,"MACPAPER TRADING COMPANY",OUTRIGHT,STATIONERY
240217,"MADE IN MANHATTAN INC",OUTRIGHT,"LINENS AND ACCESSORIES"
240346,"MADORI INC",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BOYS TEENS' WEAR,KULTURA,WOMEN'S WEAR 3,WATSONS"
240284,"MAGDALENE'S FASHION GALLERY CO",OUTRIGHT,"WOMEN'S SHOES,MEN'S ACCESSORIES,BAGS,LUGGAGE"
134216,"MAGNIFICO_JEANS INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
134100,"MAISON & SMITH INC","STORE CONSIGNOR",HARDWARE
134271,"MAKEYOURICH INC","STORE CONSIGNOR",GADGETS
240395,"MAKSIM_MARKETING INC",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR,WOMEN'S WEAR 3,SMART BUY"
130314,"MALABON LONG LIFE TRADING CORPORATION",OUTRIGHT,SNACKS
240535,"MANDARIN TRADE ENTERPRISES",OUTRIGHT,"DECOR AND ACCESSORIES"
134043,"MANDAUE FOAM INDUSTRIES INC","STORE CONSIGNOR","OUR HOME,FURNITURE & FIXTURES,LINENS AND ACCESSORIES"
240543,"MANIKHORLO INC",OUTRIGHT,KULTURA
240446,"MANILA NATURE'S LINK CORPORATION",OUTRIGHT,WATSONS
240534,"MANISH-KARAN GROUP INC",OUTRIGHT,"WOMEN'S ACCESSORIES"
134281,"MANOARTS CORPORATION","STORE CONSIGNOR",KULTURA
240538,"MANOMANO ARTISANS INC",OUTRIGHT,KULTURA
130427,"MANSION BRUSH MANUFACTURING INC",OUTRIGHT,HARDWARE
240568,"MANSION HOMELIVING CORPORATION",OUTRIGHT,"OUR HOME"
240576,"MANYIJIA FURNITURE INC",OUTRIGHT,"FURNITURE & FIXTURES"
134014,"MARBY FOOD VENTURES CORP","STORE CONSIGNOR",SNACKS
130312,"MARCO SHOE SOLE FACTORY",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
134282,"MARELA'S CREATIONS CO.","STORE CONSIGNOR","PET EXPRESS"
240442,"MARF TRADING",OUTRIGHT,KULTURA
240525,"MARIA AJ CREATION",OUTRIGHT,KULTURA
240386,"MARIANNA FASHION APPAREL",OUTRIGHT,"MEN'S WEAR"
134186,"MARINDUQUELAND CORP","STORE CONSIGNOR",KULTURA
240523,"MARINEVIEW INCORPORATED",OUTRIGHT,"WOMEN'S WEAR 1,WOMEN'S WEAR 3"
130119,"MARJOWYNN CORPORATION",OUTRIGHT,"TOYS,STATIONERY"
240621,"MARKABI DISTRIBUTORS PHILIPPINES INC.",OUTRIGHT,"LINENS AND ACCESSORIES,GUAM ISLAND"
240601,"MARKLENE FABRICATE CORPORATION",OUTRIGHT,"PET EXPRESS"
240149,"MARKY'S PRIMEBAKE CORPORATION",OUTRIGHT,"SNACKS,WATSONS"
134129,"MAR-MENZ SILVERCRAFT","STORE CONSIGNOR",KULTURA
134297,"MARMO PIZZARA TRADING INC.","STORE CONSIGNOR",HARDWARE
240618,"MARREN GARMENT MANUFACTURING CORPORATION",OUTRIGHT,"WOMEN'S WEAR 1,GUAM ISLAND"
240572,"MARSHA'S CRAFT",OUTRIGHT,KULTURA
134313,"MARSHMALLOWS TOY TRADING","STORE CONSIGNOR",TOYS
240648,"MARUESU PHILIPPINES PTE CORPORATION",OUTRIGHT,SNACKS
130281,"MARYLAND DISTRIBUTOR INC",OUTRIGHT,"SNACKS,WATSONS"
134253,"MASSTIGE TRADING CORPORATION","STORE CONSIGNOR","KIDS' WEAR - BOYS,KIDS' WEAR - BOYS DS"
134218,"MASTER J FOOD PRODUCT","STORE CONSIGNOR",KULTURA
134283,"MASTER SPORTS CORPORATION","STORE CONSIGNOR","MEN'S SHOES,SPORTS CENTRAL,MEN'S SHOES DS"
134087,"MATIMCO INCORPORATED","STORE CONSIGNOR",HARDWARE
134294,"MATSUI GLOBAL INTERNATIONAL CORPORATION","STORE CONSIGNOR",WATSONS
134266,"MAVCA TRADING","STORE CONSIGNOR",KULTURA
130798,"MAYFLOWER GARMENT",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,MEN'S WEAR PLUS"
134080,"MAYLYN GARMENTS","STORE CONSIGNOR","MEN'S WEAR,MEN'S WEAR DS"
130374,"MAYON CONSTRUCTION SUPPLY",OUTRIGHT,HARDWARE
134304,"MC ASIA PACIFIC INT'L., INC.","STORE CONSIGNOR",OUTDOORS
130450,"MC MANUFACTURING INDUSTRY",OUTRIGHT,HARDWARE
134099,"MCA MUSIC INC","STORE CONSIGNOR","MUSIC N VIDEO"
